time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.0800000000000005,0.02755001561593546,0.008336631519816269,11.641111950076779,6.268909527361995,6.252654661225465,0.0,0.11432238173607359,-0.006065435928294425,2.5942720876160585,-0.041496925190068173,-0.07350380132279913,0.0,467.5239709461242,466.03525866829324,466.7979487248837,467.3894099597094
1.1400000000000006,0.03514557458384726,0.0076262433213636635,11.802614786745337,6.26638463661957,6.248820075309066,0.0,0.13932096078229744,-0.017897860542376565,2.7886808193913097,-0.04327675505581643,-0.04952214757044048,0.0,471.416087480353,473.26256802592906,472.2267592877073,472.0886051413832
1.2000000000000006,0.04428747150851891,0.006165049933014075,11.974685682239699,6.263767677579104,6.245939896791555,0.0,0.1657181454298643,-0.031089642073664166,2.9466030103714385,-0.044303018233208966,-0.04512661278260985,0.0,462.1847570844738,462.52974447301597,462.35426317859793,462.2724169382741
1.2600000000000007,0.05509939891029379,0.0038412031892001938,12.156842740882652,6.260957461100997,6.243613062600193,0.0,0.194944416540027,-0.046672018831323214,3.1248085940326145,-0.0524571114419247,-0.028417858224606584,0.0,468.1912324116493,469.48870433824936,470.00438479255996,469.370793212543
1.3200000000000007,0.06766128531849895,0.0005460893737342233,12.34835761625368,6.25771304630562,6.242082683920989,0.0,0.2239420610626228,-0.06349797750438775,3.2586297676787543,-0.05751870605066196,-0.020241109587784103,0.0,456.3716018108342,457.0236903411442,457.29419669237376,456.8889592406574
1.3800000000000008,0.08200962184624512,-0.00384002546464791,12.54828656775721,6.254411453660225,6.241406417159837,0.0,0.2544155303638992,-0.08306156703477195,3.4052248571427564,-0.050459370110860546,0.002397663920611238,0.0,460.144888427233,461.93370568780813,461.8651294748751,462.4196470118448
1.4400000000000008,0.09809943090296366,-0.009403128261926907,12.754697549619301,6.2516581797159745,6.241795419769932,0.0,0.2818742526310486,-0.10264945089836058,3.4749197826311744,-0.038034162308814005,0.013607848649947886,0.0,438.34156892100526,439.272108657729,437.9735999818984,439.00453302150714
1.5000000000000009,0.11576369580341953,-0.01614475904684502,12.963765345518992,6.249372190977013,6.242248381063941,0.0,0.3068695237696724,-0.1222752191262044,3.493939931669539,-0.038231403748034305,-0.008724105004231823,0.0,422.79580258286336,420.8671909114679,423.5375842371091,423.51984053763647
1.560000000000001,0.13508874131338497,-0.02424356522526879,13.177998578276922,6.246734914228622,6.241238126155203,0.0,0.3373510560260816,-0.14793508082234885,3.6466739575503904,-0.058986609977601814,-0.04265935122818325,0.0,467.27986653958635,464.62678347317956,464.75791153128006,463.1271259975813
1.620000000000001,0.156080210802449,-0.03377690935619878,13.396845112534093,6.2431918888091165,6.238882639116433,0.0,0.3625771928481495,-0.17015187634116255,3.6481771476944322,-0.0591783013655027,-0.03320256321915899,0.0,418.0351472003461,418.8575382170887,417.81689151256984,417.7974931740259
1.680000000000001,0.17872978428006342,-0.044800613167268966,13.618121401921483,6.240189666047016,6.236986495790116,0.0,0.39258743550467273,-0.19761361628999377,3.7274126467300372,-0.036171207526492985,-0.02858064061750585,0.0,443.83756573590125,444.21639539838475,441.9126563345868,443.80342523243263
1.740000000000001,0.20330940980781764,-0.057614181691408875,13.846137037985109,6.237781893566105,6.235261456884425,0.0,0.42689562106997786,-0.2297309072205385,3.8725966956702087,-0.049531267678357235,-0.02909279539637753,0.0,464.114874882674,464.07447863735086,465.16918722211824,464.12095231908637
1.8000000000000012,0.22976258152040233,-0.07219930774233761,14.078257236379411,6.234876792161206,6.233804007005482,0.0,0.4550120741549649,-0.2566935040964266,3.864740856268031,-0.046281296594938605,-0.016095737508255704,0.0,416.36438895317286,417.49986756447186,416.61648744591236,416.89896449040367
1.8600000000000012,0.25797119886969766,-0.08849724677956965,14.310823593536034,6.232103611572899,6.232751666825687,0.0,0.48535935772841216,-0.28681837066342514,3.8873655603194655,-0.04609675958918517,-0.020593952225451503,0.0,427.4535958364966,427.0701217177546,426.66150445143586,426.67590268815167
1.9200000000000013,0.2882886062520897,-0.10692638285790486,14.550027182872514,6.229335732585007,6.2313884059571,0.0,0.5253332886514811,-0.3277722775545428,4.085358972287868,-0.04620049863186558,-0.027355674189921415,0.0,481.58985628001034,481.0781128249174,481.2429090768959,481.2339810149917
1.9800000000000013,0.32104441466285666,-0.12788644394851498,14.801254524577724,6.226309318587157,6.230484954625419,0.0,0.5666248580555978,-0.3711931576726944,4.288101218144962,-0.06065813820624292,0.0022389733713700146,0.0,482.83382426768014,485.0615940829022,484.8237190820344,483.7347263313437
2.0400000000000014,0.35589125365082136,-0.15108926569714323,15.057057851183869,6.223798524608364,6.2301883229437,0.0,0.5949423931518956,-0.4024793201999721,4.238833763691094,-0.018819703731041453,-0.025915621012880738,0.0,407.60070952342915,405.076486539398,404.59627669014435,408.344500637746
